label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,0,0,0,0.21359386709747238,-0.1703085317437964,-0.10244303750074034,0.33474555677117535,-0.5104771028555702,-0.12577948481554918,0.3060055957577078,-0.7992463700181558,-0.14167399685147763,0.15949044428090123,-0.8951793190707286,-0.15591473802916714,0.16607230273953036,-0.9748544194998641,-0.03732607862314076,0.16207214120783994,-1.3595634419092242,-0.09206107260347844,0.15927479539093078,-1.5927647902844384,-0.1479215569919388,0.1549213386470587,-1.794664630636291,-0.189449405386588,0.026166682274094105,-0.9990192746819692,-0.03571825237436301,0.02406786691473045,-1.407163993941981,-0.07432904485466112,0.03311088101877823,-1.6616855665437265,-0.12375822424801045,0.04354809027193735,-1.8661076391784395,-0.16280542754969954,-0.09760821315565937,-0.954815909107742,-0.05099259753985227,-0.10263163225246709,-1.3254572445436306,-0.09013167886606546,-0.08342508954631904,-1.5660809268062,-0.13230267343238347,-0.0651440996964188,-1.7577135336495628,-0.16363231297881903,-0.21952851022062952,-0.8563686086287527,-0.07965784713867782,-0.2247019342554358,-1.165028888790694,-0.11695941834920134,-0.2115753827407265,-1.3612603335899387,-0.1355183203327398,-0.19320318093300443,-1.536802112233367,-0.14948343303405612
B,0,0,0,0.20529823706999456,-0.19476834827457634,-0.0859672864051005,0.30230608226549127,-0.5532203840553744,-0.1056339342017671,0.19245161898651472,-0.8092011240477466,-0.12004684304206958,0.02573011859972766,-0.8420662087542361,-0.13501765587779055,0.17906594996257968,-0.9762690264395629,-0.03972976584902587,0.1778504770355533,-1.3665453850771296,-0.08564183668779278,0.16492588418106024,-1.6027165978857212,-0.13352986613016576,0.14386656418864524,-1.8005438085682488,-0.1707244496613377,0.029185352760329623,-0.9983651729352746,-0.049144650310834766,0.025774597166291536,-1.4221789198801091,-0.07829590054880664,0.02362974184532243,-1.6885533673776791,-0.12153462134973382,0.016465855518325554,-1.8909262692590982,-0.15696246313557172,-0.0980145617226626,-0.9488693142393728,-0.07220529987933452,-0.11890447877946088,-1.3389966788309189,-0.10061266096347428,-0.11021587451222908,-1.5934528839224247,-0.14217760685836306,-0.10696115997990172,-1.7883082674167587,-0.17537378690268485,-0.22541462975519228,-0.8366087069407855,-0.10665678107328873,-0.26218275443750405,-1.159555681202128,-0.13715634506003077,-0.2689227215868798,-1.3722283913926656,-0.15352197508410062,-0.2715215145419164,-1.5551949102995917,-0.1675629250475364
B,0,0,0,0.20854875479169732,-0.189958394818497,-0.09666191516298675,0.31831828253068567,-0.5366177973266709,-0.12549051813555598,0.23019675845741014,-0.8140499390970064,-0.1473474840113135,0.06533903953043495,-0.8910248562298204,-0.16929868055628944,0.1953532983059487,-0.9684902358024432,-0.060908801887617825,0.20387386850092937,-1.3705574093238702,-0.11804784228668028,0.19149367976793205,-1.6149091888198286,-0.1721250047438959,0.17191790282921687,-1.8228206174654418,-0.2129184274761973,0.04445826580093886,-0.9967375720274223,-0.06736226770865211,0.04625785041653628,-1.4348274240859666,-0.10777883079079532,0.04384972567468641,-1.7105478061037582,-0.15695701833550327,0.03713231542897652,-1.9219886391363243,-0.19633726751459865,-0.08464813324720549,-0.9506124673329127,-0.08761765026007942,-0.10031203677113935,-1.3523371422234751,-0.1259615683470228,-0.09241192448132236,-1.6162979767638777,-0.17174816228284187,-0.08987939646268361,-1.8190909027175575,-0.20726573326337322,-0.21485225140829756,-0.8441621326959274,-0.1196494313407119,-0.2485177307896052,-1.1733156014366017,-0.1599717694833381,-0.2536349958660362,-1.392876658967953,-0.18239402769918364,-0.25663213391176853,-1.5812403632929035,-0.1997288611234875
B,0,0,0,0.2399675103397156,-0.13469854361528355,-0.09750621897984041,0.39329769072222276,-0.4835573279639475,-0.11674695484147027,0.39190710664286366,-0.8043131745324305,-0.12957409383342194,0.23975618535757678,-0.9340950727212998,-0.14063519104458758,0.2761589391849623,-0.9380904288214362,-0.03253389813345879,0.30549927780615416,-1.3218046958458776,-0.08184407460007453,0.31378332660080527,-1.5538036119368188,-0.13199080851905767,0.31539290029896105,-1.753611492043882,-0.17112292577346475,0.1365490058941157,-0.9900781263445362,-0.03316131365644973,0.16672862222934587,-1.4035022769718888,-0.06687906314147121,0.19404243091819298,-1.6530531015145764,-0.10903206690949736,0.21393982768206155,-1.8534198431288087,-0.1429589583238953,0.005632084511023035,-0.9669210691048787,-0.050147992793517907,0.022018420716724014,-1.3452084448911095,-0.0844466909417919,0.05532805567341549,-1.578184602155931,-0.11749054777894564,0.08055007552351649,-1.7615498657252624,-0.1435166564487146,-0.1311598903651476,-0.8887056419073539,-0.08040334189801102,-0.12719026554521976,-1.2007432927619213,-0.11609629562347173,-0.10522374536815055,-1.3987348729706846,-0.13152605780056636,-0.08117726179175025,-1.5702795148966076,-0.1435166564487146
B,0,0,0,0.22369536632098994,-0.17494393093357674,-0.09939309252673377,0.34351880693435094,-0.5224432748383288,-0.12053032764512635,0.2214254041226603,-0.8133484476454252,-0.13556124072782721,0.049445476057635586,-0.9120492754711573,-0.1478678184888864,0.3301682314655454,-0.925958585765685,-0.023533932668711125,0.3410566538781177,-1.3325463400173545,-0.07346476338032144,0.3385474048165238,-1.586730877088185,-0.12691847114361202,0.3371910833688395,-1.8027836385300262,-0.1710717783240458,0.18824186329246417,-0.9817401604290463,-0.027409091647325502,0.20492091902927567,-1.3987259077903522,-0.06712359352459589,0.2225591887875088,-1.669860547354019,-0.12363045210884896,0.2436266568298309,-1.8861011489835229,-0.16909896690318796,0.05838273163379987,-0.9603084325207824,-0.04871071752057286,0.07247422624467642,-1.3516729740650912,-0.09107911804807263,0.09958923468897872,-1.6078626262833202,-0.14279486900846144,0.1220008423023098,-1.8089127539990284,-0.1813115973787269,-0.07451262401941988,-0.8827355470537246,-0.08285909085493173,-0.0650581825183367,-1.2035982387071908,-0.12306678199157207,-0.04622228200946593,-1.411711462025924,-0.14805568586823784,-0.026946746272725097,-1.5906501783749414,-0.16787772017064745
B,0,0,0,-0.22915340477532115,-0.10970293949238574,-0.13677790636940612,-0.3546109277829982,-0.38790003934094136,-0.21124267761762366,-0.2636412753051684,-0.6945182691011078,-0.2743255193645996,-0.11964277682864087,-0.8860260511668325,-0.3349004893276587,-0.31138078863166463,-0.9145684172695027,-0.11632903373115842,-0.3151164956689318,-1.349237740334999,-0.20526233691464946,-0.30642982905933386,-1.6156414324142887,-0.2860932940962749,-0.2973546285134521,-1.8445072200547197,-0.3491761358432508,-0.16370252520322548,-0.9794540947391005,-0.11777588692468578,-0.18045505430803524,-1.4548262159660161,-0.18481346427640177,-0.18364715390797223,-1.7343669460835058,-0.25792783566822847,-0.19127381152028644,-1.9820249384666864,-0.3188886189798337,-0.03422329337236036,-0.9547469071628556,-0.1364885251034048,-0.04759090122132683,-1.3829580650493605,-0.19445915931811467,-0.06118992906472756,-1.6426751475980623,-0.25001836445874837,-0.07737674595683874,-1.867290356971875,-0.2986326742704508,0.10984185950373973,-0.8593693924398244,-0.17102012695567573,0.09844140662583123,-1.191726252602274,-0.22262459649156938,0.08654410641233352,-1.3995136916166575,-0.25271916417153,0.0667846477104809,-1.5874432206604319,-0.28011293213870897
B,0,0,0,-0.2225857650610312,-0.15962156911036793,-0.10062722518175689,-0.34178494480089544,-0.4661097290526835,-0.16169379430282596,-0.2814675173007166,-0.7492624368775292,-0.2177675258737524,-0.16758680765495457,-0.9409189425212697,-0.27480140308742124,-0.25541031382105994,-0.9644905266442962,-0.09121759736317596,-0.2485467190819011,-1.3887351327723383,-0.17369588410642467,-0.2438801786553145,-1.6452776152271842,-0.24599641505862965,-0.23973228531236165,-1.869092256711544,-0.30149403632737287,-0.10344341833492675,-0.9884225420739415,-0.11099701583048355,-0.10020613653824778,-1.4624394849974858,-0.1735038435196073,-0.10232050798241464,-1.7376340125713894,-0.23965930485903433,-0.10903432023047106,-1.9711287829574622,-0.2928525307521203,0.034132258073411414,-0.9313574296192426,-0.14421876548204118,0.03296883128205765,-1.361643385109951,-0.19798810167731037,0.030442328821981047,-1.6156963982298151,-0.2427318396654233,0.023078236897131094,-1.830486965456783,-0.28286678690222167,0.16632548141409198,-0.8089075848246204,-0.18963463406574604,0.17376473958294683,-1.1258367027238203,-0.23543457236481674,0.18273280582194018,-1.3257008122159875,-0.25252554292850454,0.18799004292702376,-1.500131781386041,-0.2690403917317402
B,0,0,0,-0.2485231282273555,-0.11086525451743287,-0.11455385388829381,-0.38559493790395716,-0.44069159400012636,-0.16671771352636547,-0.3005394285464679,-0.7718000742557852,-0.2118759308409394,-0.16016220967713132,-0.9555578976780248,-0.25807548529330515,-0.3156668795863676,-0.9312205529257486,-0.08113489863597906,-0.3437060412903615,-1.350926670114342,-0.15592520557987677,-0.35476965916029446,-1.6076265379912158,-0.2249405430772136,-0.36325632491665805,-1.8270078634498272,-0.2798498809204541,-0.17073247988963935,-0.981367240597726,-0.08814056609949192,-0.20483641884991083,-1.4406568144500327,-0.14683675071071203,-0.22314237228603698,-1.703462990888222,-0.21017182748358512,-0.23981241465592,-1.9234923253774991,-0.26110498281970096,-0.038110251775560794,-0.9499756075926247,-0.11161904622898376,-0.06971185418724646,-1.3760646740693125,-0.16397224789120418,-0.09389674988761566,-1.6221997019769518,-0.21263329893753455,-0.11412259600118918,-1.83018898040763,-0.25390996076203176,0.0975360184816247,-0.8565567191130978,-0.14967690621295907,0.06949645453738827,-1.184343901686443,-0.19710720267730333,0.047105751438685534,-1.3904411425764667,-0.22323647742988204,0.025095768729508024,-1.5722236647278547,-0.24614692520192372
B,0,0,0,-0.24755050976427534,-0.11647738590121459,-0.11168601022380654,-0.39732488803668753,-0.4290736714987265,-0.1702792589187722,-0.34353416074508714,-0.7584404871330332,-0.22240504483703738,-0.22245680210706004,-0.9697356266697984,-0.2764614276906712,-0.31826836190924285,-0.926834356114998,-0.09469685531919705,-0.3432554301275684,-1.3535976423707803,-0.17780854108932234,-0.35684920594275243,-1.6166353387141599,-0.2515568877952723,-0.3699395538905965,-1.8455055957176605,-0.3092813971798753,-0.17266352452757,-0.9790825836834607,-0.10763178724445747,-0.20954833251388072,-1.453700063266646,-0.17529878036580562,-0.23109704345113935,-1.7289955858963268,-0.24441372756053967,-0.2544879863776312,-1.965549081937159,-0.30001457267000586,-0.038401004673852296,-0.9505187104230622,-0.13581831899128927,-0.07381732845579585,-1.3891616913410139,-0.19663175288755702,-0.10189204681390647,-1.6479330964805505,-0.25020546739177046,-0.1284252849463831,-1.8703297482348906,-0.2949950512229725,0.0985574743787189,-0.861795308965286,-0.17742243189722365,0.06626754164170204,-1.2065118829151948,-0.23225104587877365,0.04039065600212429,-1.42530654803912,-0.26256124190074226,0.010338112486784892,-1.618166420065256,-0.28843106752010667
B,0,0,0,-0.2505683095602198,-0.08528444695268952,-0.12503244726023596,-0.4035220013963951,-0.3915349766350912,-0.18707344479458854,-0.375195309473269,-0.722130718343461,-0.238869146923684,-0.2843463386854781,-0.9558658221957237,-0.289905924273773,-0.3269262534807032,-0.9158599507397752,-0.10349834013168033,-0.3612729053541651,-1.3374261427509246,-0.19323960881525848,-0.37384648341939053,-1.605632011542009,-0.2699845165413286,-0.3751816374245341,-1.830435849558203,-0.32652342499591935,-0.17595635350276623,-0.9785229844668255,-0.10738775783182425,-0.18951656039636866,-1.43952989923089,-0.17673327153473978,-0.19398507901321388,-1.7179362930709234,-0.2445609777043824,-0.1920037526063868,-1.9484302248452305,-0.29730533230517425,-0.0365220765459352,-0.9589347488728142,-0.12844755973690164,-0.04863304627363902,-1.3820474513146317,-0.1884964164980098,-0.061654888231811755,-1.6392590878013173,-0.23792048044374095,-0.07094627807287703,-1.8564146472760443,-0.2794709011758259,0.09815836182618964,-0.8710273978165167,-0.16411637997085832,0.081124782158085,-1.1898921855124287,-0.21610179578439706,0.06387491516163328,-1.3960615253998434,-0.24190479000672313,0.041675766523150366,-1.5751421661704792,-0.26372347466606705
C,0,0,0,0.3421953453022153,0.0739463170478619,-0.07692542783261522,0.6906739961055298,0.04493684523527987,-0.16578687934699157,0.9696103026938739,0.07451918957317512,-0.27345675326061897,1.2280828734340639,0.0036983436459028414,-0.3869831536560605,0.750164642151554,-0.6365705175052024,-0.07033685083512049,1.0141085003419588,-0.9897551166630815,-0.19946186073378452,1.202265189894724,-0.9809315093819118,-0.30679384753108285,1.3360367976611287,-0.9105078322323342,-0.37752262028977374,0.6573989365147612,-0.7420908958852032,-0.13087299382820522,0.9771462315349763,-1.1130849541523173,-0.2971080866763359,1.1845366083461963,-0.9041041892411356,-0.437664599883507,1.277100915397627,-0.6318991960034066,-0.5167276156207212,0.5235979632195067,-0.8036540141298082,-0.2052057428822761,0.7986756393169758,-1.2135860295136511,-0.3525197384087407,1.017463389656688,-1.011209572040809,-0.45320685663097554,1.1317747061670131,-0.730849526728726,-0.5036630447808693,0.3630387529671246,-0.8122107621675546,-0.28629603543382565,0.6064274751008296,-1.0967158742331693,-0.4124364905140138,0.8250718237746583,-0.9925378675907189,-0.4833904907611648,0.9610666467877398,-0.7909624772736275,-0.5216831709705099
C,0,0,0,0.30508440465118275,0.08908311873938016,-0.08953156218993302,0.6302388677392765,0.07945447639443695,-0.17141581797927108,0.8718703389334924,0.07169684003516161,-0.26681817743352115,1.033163901834706,-0.13627565715245954,-0.3627745951979172,0.7409938119098721,-0.6396645558191565,-0.07750930662678392,1.0378944445799159,-0.9352895150143848,-0.23003121352586897,1.2057809460310653,-0.7767901608331842,-0.36144490308790556,1.2762302665163967,-0.5499896579769318,-0.4330243781566543,0.6419294434155398,-0.7578000650915797,-0.1169001754635677,0.943345637646319,-1.13276182820837,-0.2643805053727565,1.123612622605408,-0.9259066045001378,-0.3975670380242443,1.180892876344136,-0.652377556314907,-0.4738003158921873,0.5088887542456046,-0.8401243284609659,-0.1718590202097877,0.7730739794046747,-1.2043617695405484,-0.2867629269870787,0.9720295671028566,-1.014253894442817,-0.3703092552047004,1.0564026435278415,-0.7547062767425977,-0.4130796115194044,0.3476669428522415,-0.8720441825867992,-0.23734428095924004,0.5746481228387388,-1.1565334444331428,-0.33064136575468983,0.7726612373976098,-1.0670266501235968,-0.37740073006465935,0.8898309030395938,-0.8795821909972821,-0.39911830562397577
C,0,0,0,0.30900832359733743,0.12652615362543573,-0.08773785924854226,0.6578607412807638,0.1585100609127636,-0.1595814095139357,0.929938725699908,0.21441842617315196,-0.24090546258560921,1.1494771832108512,0.1312058017232677,-0.3209142989647886,0.7880426363988754,-0.5828067925243909,-0.030854865769237346,1.039819140322894,-0.8335327301506508,-0.13755158052447297,1.1950556650556254,-0.7908433367692144,-0.2349869952555109,1.3081138153744774,-0.687474988087501,-0.2981172719172254,0.6956501080773843,-0.7149262493203213,-0.07036607964567305,0.9868229104563648,-1.042238507426609,-0.180734427375069,1.1714379181255015,-0.9447577151580449,-0.2772930309777775,1.2884352248934388,-0.7554278038162789,-0.3360392831423457,0.5707687578231464,-0.7925131803189784,-0.1292219059498443,0.859963884407401,-1.1108520848823304,-0.24156307871798144,1.0733304985027659,-1.0081504776716956,-0.30732377319243387,1.2223161973661325,-0.8203249702919524,-0.3402041126435349,0.41899712108277476,-0.8071351496656597,-0.19805140822894896,0.6770205889580708,-1.0138869209674275,-0.2981172719172254,0.8730704869278118,-0.9639805993047775,-0.3382312953909189,1.0182208028184399,-0.8377055949330217,-0.3553290345320906
